018	extend	extend condolences	;tony  3/14/91
172	extend	extend ban prohibit	;sls 17 mar 2008
071	extend	extend dollars to_	;oy 24 jul 2003
070	extend	extend mandate in_+	;ab 31 dec 2005
070	extend	extend mandate of_	;oy 15 mar 2006
163	extend	extend sanctions	;ab 31 dec 2005
056	extend	extend amnesty	
160	extend	extend closure	;adg 16 jun 2003
192	extend	extend control	;ab 31 dec 2005
051	extend	extend support	;ai 05 may 2008
050	extend	extend thanks	;bnl 05 dec 2001
028	extend	extend invit	;ab 31 dec 2005
070	extend	extend hand	
070	extend	extend hand { aid | help | assist }	;ab 31 dec 2005
174	extradite	extradite	;jw   10/28/91
174	extradite	extradite suspects to_	;ns 15 jan 2002
174	extradite	extradite militant to_	;ns 29 jan 2002
174	extradite	TARGET was_ extradite to_ ENTITYSKIP from SOURCE	;bk 02 jul 2007
124	extradite	not extradite ENTITYSKIP to_	;oy 27 aug 2006
174	extradite	TARGET was_ extradite	;ab 30 nov 2005
050	extradite	not extradite	;ab 31 dec 2005
---	face	face	;shan   8/17/93
120	face	face problem if_ fail to_ open	;spk 11 mar 2008
034	face	face to_ separate from_	;spk 03 mar 2008
034	face	ENTITYSKIP face split of_ SOURCE from_	;spk 03 mar 2008
111	face	face wrangl over_	;spk 10 mar 2008
139	face	TARGET face risk following ultimatum by_ SOURCE	;sls 24 mar 2008
012	face	said would face serious problem	
012	face	said was likely to_ face attack	
010	face	overestimated troops face	;ss 25 jun 2007
012	face	could face military_coup	;maribel 2/20/98
1053	face	TARGET face pressure to_ release	;sls 27 mar 2008
110	face	TARGET face diplomatic battle	;oy 17 mar 2006
0241	face	TARGET face call to_ step down	;oy 16 mar 2006
173	face	TARGET face trial on_ charges	;oy 15 jul 2007
173	face	TARGET face hearing in_ SOURCE court	;sls 02 mar 2008
093	face	TARGET in SOURCE face court martial	;ab 10 jul 2003
111	face	TARGET face criticism from_ SOURCE	;sls 10 oct 2007
---	face	face run-off against	;oy 06 mar 2006
0241	face	TARGET face call SOURCE to_ resign	;oy 16 mar 2006
044:044	face	to_ face TARGET at_ summit	;ab 31 dec 2005
100	face	TARGET face pressure from SOURCE	;oy 11 mar 2006
112	face	TARGET could face penalty	;sls 12 jul 2007
0241	face	TARGET face calls to_ quit	;sls 07 apr 2008
111	face	TARGET face criticism	;sls 02 apr 2008
112	face	TARGET face charge	;ab 30 nov 2005
130	face	TARGET face threat SOURCE	;ab 30 nov 2005
---	facing	facing	;ab 31 dec 2005
110	facing	TARGET { is | were | are | was } facing backlash from SOURCE	;ab 31 dec 2005
---	fail	fail	
160	fail	fail to_ adopt on_	;spk 05 nov 2007
111	fail	fail carry_out proper_investigation	;bk 25 jun 2007
1211	fail	BOTHST fail reach agreement on_ pullout	;mj 29 dec 2005
126	fail	TARGET fail to_convince SOURCE resume talks	;bnl 21 jan 2002
127:127	fail	fail to_ reach common position	
121	fail	fail to provide information	;sls 06 aug 2007
165	fail	fail at_ ENTITYSKIP to_ clinch accord	;oy 18 mar 2006
127	fail	fail to_ reach agreement	
110	fail	TARGET fail to_ address SOURCE concern	;oy 18 mar 2006
120	fail	fail to_ win commitment	;uwe 8/21/97
046	fail	fail to_ break deadlock	;elh 09 apr 2008
160	fail	TARGET fail gain membership SOURCE	
016	fail	fail to_ acknowledge	;ab 31 dec 2005
120	fail	fail reach consensus	;sls 04 mar 2008
160:160	fail	BOTHST fail break deadlock	;shan 8/26/95
185	fail	fail to_ assassinat	;ab 31 dec 2005
110	fail	TARGET fail garner support	;oy 16 mar 2006
165	fail	fail to_ clinch deal	;oy 18 mar 2006
120	fail	TARGET fail secure SOURCE support	;sls 27 mar 2008
121	fail	TARGET attempt form SOURCE fail	;oy 14 mar 2006
164:164	fail	BOTHST fail to_ sign ENTITYSKIP plan	;oy 18 mar 2006
014	fail	if_ fail approve	;tb 26 mar 2007
120	fail	fail to_ respond	;ab 31 dec 2005
160:160	fail	BOTHST fail to_ resolve	;oy 03 mar 2006
012	fail	said would fail	
012	fail	said TARGET would fail	;hux 10/4/97
127:127	fail	BOTHST have fail agree	
160	fail	fail to_ attend	;pas 97.10.9
012	fail	fail to_ ensure	;ab 31 dec 2005
---	fail	fail to_ beat	;lrp 02 sep 2006
164	fail	fail meeting	;ns 04 dec 2001
160	fail	fail exchang	;jon 1/3/96
127	fail	fail agree	;mj 02 aug 2006
164	fail	talks fail	;ns 10 dec 2001
120:120	fail	BOTHST fail agree	;bk 25 jun 2007
012	fail	said fail	
112	faulted	faulted	;sls 03 oct 2007
112	faulted	faulted TARGET for_ delay	;sls 03 oct 2007
---	favor	favor	;ab 31 dec 2005
051	favor	favor of_ TARGET joining	;spk 21 nov 2007
013	favor	said favor establishment of_ state	
0333	favor	favor operation relief supplies	;ss 29 jun 2007
037	favor	favor resolving problems	;oy 25 jul 2003
014	favor	favor military victory	;lrp 06 sep 2006
030	favor	favor closer relations	;ab 31 dec 2005
0233	favor	favor evacuation of_	;shan   11/22/93
037	favor	favor peace deal with	;ab 31 dec 2005
036	favor	favor holding talks	;ab 31 dec 2005
110	favor	favor TARGET extradition	;oy 14 mar 2006
110	favor	favor repris	;ab 31 dec 2005
---	favour	favour	;ab 31 dec 2005
030	favour	favour agreement	;spk 24 oct 2007
0333	favour	favour operation relief supplies	;ss 29 jun 2007
014	favour	favour relocation of_ refugees	;oy 24 jul 2003
0312	favour	favour force in_ ENTITYSKIP to_ protect	;oy 02 mar 2006
030	favour	favour honour commitment	;bk 01 jul 2007
020	favour	favour closer relations	
036	favour	favour peace_deal with_	;bnl 12 dec 2001
031	favour	favour admission into_	;oy 27 aug 2006
0233	favour	favour evacuation of_	;shan   11/22/93
051	favour	in_favour of_ TARGET demands	;oy 18 mar 2006
026	favour	favour holding talks	
036	favour	favour negotiations	;mdc 18 sep 2006
020	favour	favour repris	;jon 2/22/96
110	favour	not favour	;ab 31 dec 2005
---	fear	fear	;oy 09 mar 2006
---	fear	fear iraqi missile attack	
110	fear	fear TARGET could launch attack	;oy 18 mar 2006
010	fear	should not cause fear	;ab 31 dec 2005
012	fear	said fear massacres	
012	fear	fear instability	;oy 10 mar 2006
---	fear	commanding fear	;hux 10/7/97
110	fear	fear reprisal by	;oy 11 mar 2006
012	fear	fear TARGET crackdown	;jon 11/6/95
010	fear	erased SOURCE fear of_	;ab 31 dec 2005
110	fear	fear attack by	;oy 08 mar 2006
012	fear	fear tension	;oy 14 mar 2006
013	fear	did not fear	
012	fear	fear order	
---	fear	fear drown	;hux 12/13/95
---	felicitat	felicitat	;spk 15 may 2008
051	felicitat	felicitat TARGET for_ victory	;spk 15 may 2008
---	fell	fell	;ab 30 nov 2005
203	fell	TARGET fell to_ SOURCE ethnic cleans	;ab 30 nov 2005
190	fell	missiles fell	;tb 25 oct 2006
###	fell	equities fell	;tb 30 oct 2006
---	fight	fight	
039	fight	fight fight revive efforts for_ TARGET peace	;sls 04 mar 2008
0356	fight	conditioned halt to_fight	;tb 17 nov 2006
010	fight	said will stay out of_ fight	
170	fight	wage fight against_crime	;hux 1/7/98
051	fight	wished success in_ fight	
190:190	fight	fight broke_out between BOTHST	;ab 31 dec 2005
190:190	fight	fight broke out between BOTHST	;hux 2/16/96
026	fight	invited freedom fight	
013	fight	said would stop fight	
190	fight	fight against forces	; pas 98.3.9
190	fight	fight for_ statehood	
190	fight	fight killed TARGET soldier	;ab 31 dec 2005
110	fight	fight TARGET top_ agenda of_ SOURCE	;sls 09 oct 2007
012	fight	concern about fight	;jon 5/29/95
012	fight	told fight imminent	
072	fight	TARGET buy fight aircraft SOURCE	
190:190	fight	BOTHST fight each other	
013	fight	no_ report fight	;jon 2/21/96
138	fight	said would fight	;ab 31 dec 2005
190:190	fight	fight militants	;ab 31 dec 2005
062	fight	fight alongside	;sls 04 oct 2007
0871	fight	fight died down	;jon 1/3/96
---	fight	fight congress	;jon 5/29/95
---	fight	fight violence	;ns 6/28/01
---	fight	fight in_ polls	;hux 12/13/95
138	fight	said will fight	;ab 31 dec 2005
190:190	fight	fight between BOTHST	;jw 5/15/95
138	fight	declar fight	
190	fight	locked fight	;ab 31 dec 2005
190	fight	forces fight	;sls 08 oct 2007
190	fight	BOTHST fight for_	;tap 08 mar 2007
138	fight	said { would | will } fight	;hux 12/13/95
0874	fight	fled fight	
130	fight	will fight	;oy 11 mar 2006
190	fight	fight war	;lrp 30 aug 2005
---	fight	{ prospect of_ | trying end | resistance } fight	
---	fight	fight { planes | racism | plane | loyal }	
110	fight	fight ban	;hux 3/14/98
195	fight	jet fight	
138	fight	fight if_	;jon 2/21/96
190:190	fight	fight BOTHST in_^	;oy 02 mar 2006
---	file	file	;jap 4/24/01
1722	file	prosecutor file complaint against party	;oy 16 mar 2006
1722	file	file for closure of_ party	;oy 16 mar 2006
115	file	file lawsuit challenging	;ai 05 may 2008
0873	file	TARGET file into SOURCE demobiliz	;ab 31 dec 2005
173	file	file charge against	;sls 14 mar 2008
1043	file	have_file_appeal	;oy 25 jul 2003
115	file	file claim against	;ai 05 may 2008
115	file	{ thousand | million | billion } claim file against	;ai 05 may 2008
115	file	file case against_	;ai 05 may 2008
115	file	file case ENTITYSKIP against	;ai 05 may 2008
115	file	file civil_suit	;ai 05 may 2008
115	file	of_^ file suit in_	;ai 05 may 2008
114	file	file complaint	;ai 05 may 2008
115	file	file lawsuit	;ai 05 may 2008
020	file	file appeal	;sls 28 mar 2008
115	file	file suit	;ai 05 may 2008
---	filing	filing	;sls 28 nov 2007
114	filing	filing complain	;sls 28 nov 2007
---	finalize	finalize	;shan   8/12/93
057:057	finalize	finalize agreement	;ab 31 dec 2005
057:057	finalize	BOTHST finalize agreement	;oy 15 mar 2006
010	finalize	finalize report	;ab 31 dec 2005
---	financ	financ	;ab 30 nov 2005
0331	financ	TARGET will receive from SOURCE to_ financ	;ab 31 dec 2005
073	financ	financ for_ humanitarian	;bnl 12 nov 2002
071	financ	provide financ support	
061	financ	joint bank to_ financ	;ab 31 dec 2005
023	financ	counting on_ TARGET financ	;ab 31 dec 2005
---	financ	under financ seige	
014	financ	decide if_ financ	;oy 24 jul 2003
072	financ	financ attack by_	;ab 31 dec 2005
0331	financ	announced financ	;ab 31 dec 2005
---	financ	financ official	
1621	financ	cut off_ financ	;oy 25 jul 2003
---	financ	financ crisis	
0331	financ	is_to_financ	;bnl 02 jan 2002
071	financ	help financ	;jw 9/24/91
071	financ	TARGET financ by SOURCE	;ab 31 dec 2005
---	find	find	;shan   8/11/93
030	find	has_ made commitment to_ find solution to_	;ab 31 dec 2005
080	find	find TARGET innocent	;hux 12/27/97
172	fined	fined	;hux 10/4/97
172	fined	TARGET has been fined	;oy 25 jul 2003
---	fined	TARGET tourist fined	;ab 30 nov 2005
172	fined	TARGET was fined SOURCE	;jap 4/27/01
---	finish	finish	;jap 4/27/01
042:043	finish	finish talks	;jap 4/27/01
---	fire	fire	;bert 11/20/97
194	fire	TARGET came under mortar and rocket fire	;shan 1/7/94
111	fire	TARGET came under fire following report	;oy 25 jul 2003
194	fire	anti-aircraft batteries fire	
195	fire	helicopters fire missiles at	;ns 30 dec 2001
195	fire	helicopter machine gun fire	;bnl 28 apr 2003
175	fire	fire tear gas to_ break_up_	;sls 28 nov 2007
111	fire	TARGET came under fire in_ report	;oy 25 jul 2003
150	fire	fire missile on_ exercise	;sms 19 dec 2007
195	fire	rocket fire from ENTITYSKIP kill in_	;mdc 28 nov 2006
194	fire	rockets fire into_ TARGET from_ SOURCE	;mj 20 feb 2007
013	fire	not at risk from fire bomb	;oy 25 jul 2003
194	fire	ENTITYSKIP said SOURCE fire rocket from ENTITYSKIP at_	;ab 30 nov 2005
194	fire	fire at fighter-bombers	
1384	fire	said would fire back if_	;ab 30 nov 2005
194	fire	TARGET injured when SOURCE tanks fire	;ab 31 dec 2005
183	fire	TARGET fire in_ attack link to_ SOURCE	;ab 31 dec 2005
111	fire	fire verbal broadside	;tony  4/21/91
1384	fire	said will take up_ fire	;ab 30 nov 2005
190	fire	fire at_ TARGET residence in_ ENTITYSKIP	;oy 13 mar 2006
150	fire	fire missile exercise	;sms 19 dec 2007
195	fire	aircraft fire missile	;ms 15 jan 2008
190	fire	fire wounded TARGET militant	;sls 28 mar 2008
194	fire	fire missile from ENTITYSKIP to_	;ab 31 dec 2005
---	fire	has capacity to_ fire	;sls 02 apr 2008
194	fire	troops fire tear gas	
090	fire	police probing fire	; pas 98.2.26
193	fire	gun fire from SOURCE toward	;adg 16 jun 2003
193	fire	fire stun_ grenade	;mj 03 jan 2006
194	fire	rocket fire by_ SOURCE on_	;tb 26 feb 2007
193:193	fire	shots fire between BOTHST	;oy 03 mar 2006
193	fire	gunman fire on_ TARGET in_ SOURCE	;sls 24 feb 2008
010	fire	said fire missile	
193	fire	BOTHST exchange fire in_ ENTITYSKIP	;bnl 05 may 2003
193	fire	TARGET by_ $_mortar_fire	;jap 11 oct 2002
017	fire	gun fire celebrat	;oy 05 mar 2006
150	fire	test fire missile	;bk 01 jul 2007
194	fire	fire rocket into	;sls 25 mar 2008
193	fire	fire machine gun	;jon 3/6/95
193	fire	machine gun fire	
195	fire	helicopter fire	;bnl 10 apr 2003
190	fire	fire to_ warn off	;ns 7/13/01
1383	fire	fire in_the_air	;bnl 11 dec 2002
190	fire	TARGET has been fire on_	;ab 31 dec 2005
194	fire	missile fire at_	;sls 08 oct 2007
110:110	fire	BOTHST breathed_fire	;ss 27 jun 2007
194	fire	fire artillery	;hux 3/12/98
190	fire	TARGET came under fire	;jon 2/22/96
194	fire	fire missile at	
190	fire	TARGET under fire from SOURCE	
018	fire	said shots fire	; pas 98.3.2
190	fire	came under SOURCE fire	;lrp 17 jun 2003
193	fire	fire weapon at	;jon 5/7/95
190	fire	fire at convoy	;shan 1/6/94
195	fire	aircraft fire	;sls 19 feb 2008
180	fire	fire teargas	;oy 25 jul 2003
190	fire	fire against	;jon 2/22/96
194	fire	fire missile	
194	fire	tanks fire at	;bnl 05 may 2003
175	fire	fire tear gas	;sls 28 nov 2007
193	fire	fire bullets	;ab 31 dec 2005
160	fire	fire worker	;hux 10/7/97
194	fire	fire rocket	;ns 11 feb 2002
193	fire	mortar fire	
194	fire	rocket fire	;ns 11 feb 2002
190	fire	TARGET hit by_ fire SOURCE	;bnl 25 mar 2003
193	fire	fire mortar	;ab 31 dec 2005
193	fire	fire shells	;ab 31 dec 2005
---	fire	caught fire	;ab 31 dec 2005
193	fire	fire rifle	;hux 1/7/98
194	fire	fire bomb	;shan 1/5/94
110	fire	fire_off	;hux 12/29/97
190	fire	fire at_	;oy 24 jul 2003
190:190	firefight	firefight	;jap 9/3/01
---	firing	firing	;elh 10 jun 2008
190	firing	firing by_ SOURCE on_	;elh 10 jun 2008
---	flare	flare	;shan   2/18/93
194:194	flare	artillery duels flare	
110:110	flare	tension flare between BOTHST	;oy 15 mar 2006
---	flatten	flatten	;shan   7/20/93
194	flatten	bomb flatten	
---	fled	fled	;shan   7/21/93
201	fled	thousands fled offensive against TARGET in_ SOURCE	;oy 04 mar 2006
083	fled	TARGET refugees who fled to_ SOURCE return	;jap 18 jan 2003
080	fled	TARGET refugees who fled to_ ENTITYSKIP return SOURCE	;jap 18 jan 2003
073	fled	fled into TARGET escape attacks	;ab 31 dec 2005
190	fled	TARGET fled toward ENTITYSKIP after SOURCE force	;oy 02 mar 2006
080	fled	TARGET fled SOURCE allowed return	;bk 09 jul 2007
0233	fled	fled across border	;bk 09 jul 2007
025	fled	fled violence in_	;tb 17 nov 2006
160	fled	fled from TARGET prison	;oy 11 mar 2006
0233	fled	fled border to_	;bk 09 jul 2007
194	fled	TARGET fled SOURCE shelling	;lrp 30 aug 2005
080	fled	fled to_ TARGET from SOURCE	;shan 1/5/94
073	fled	TARGET fled into SOURCE	;ab 31 dec 2005
080	fled	fled to_	;hux 10/4/97
080	fled	TARGET fled ENTITYSKIP for SOURCE	;ab 30 nov 2005
073	fled	TARGET fled to_ SOURCE	;ab 31 dec 2005
---	flee	flee	;hux 10/4/97
0841	flee	+_worker flee to_ be repatriated by_ SOURCE	;sls 31 mar 2008
024	flee	flee to_ TARGET escape violence in_ SOURCE	;lrp 30 aug 2005
024	flee	flee in_search_of_refuge	;tb 17 nov 2006
024	flee	refugees in_ SOURCE flee into	;lrp 30 aug 2005
166	flee	carrying flee bombing	;tb 27 oct 2006
075	flee	refugee flee to_ SOURCE from	;ms 10 apr 2008
024	flee	flee from ENTITYSKIP into	;lrp 30 aug 2005
080	flee	flee to_	;hux 10/4/97
042:043	flew	flew	;oy 08 mar 2006
046:046	flew	flew to_ TARGET offer	;spk 12 mar 2008
062:062	flew	warplane flew over joint exercise	;oy 08 mar 2006
160	flew	flew home after fleeing conflict	;tb 26 mar 2007
073	flew	flew to_ SOURCE for_ medical treatment	;mj 05 oct 2007
073	flew	flew with_ medical_aid for_	;bnl 27 mar 2003
195	flew	warplane flew into_ ENTITYSKIP to_ bomb	;oy 13 mar 2006
044:044	flew	flew to_ ENTITYSKIP to_ attend TARGET meeting	;ab 31 dec 2005
073	flew	flew humanitarian_aid_	;tb 25 feb 2007
074	flew	flew to_ TARGET peacekeeping	;ms 11 jan 2008
166	flew	flew citizens out of_	;tb 27 oct 2006
073	flew	flew to_ ENTITYSKIP to_ evacuate	;lrp 13 jun 2003
073	flew	flew emergency suppl	;ab 31 dec 2005
154	flew	air_force flew over	;tb 23 may 2007
046:046	flew	flew for_ talk with_	;oy 24 jul 2003
042:043	flew	flew across border	
151	flew	warplane flew over	;ab 31 dec 2005
195	flew	flew to_ strike at_	;ab 31 dec 2005
073	flew	flew medical_aid	;adg 16 jun 2003
073	flew	flew supplies to_	;sls 09 oct 2007
151	flew	warplanes flew	
010	flew	who_flew said	;sls 08 aug 2007
042:043	flew	leaders flew	
151	flew	fighter flew	;jon 5/8/95
070	flew	flew to_ TARGET aid	;tb 02 may 2007
---	flew	flew flag	;hux 3/19/98
0841	flew	flew TARGET home	;ab 31 dec 2005
---	flew	flew over	;ab 31 dec 2005
042:043	flew	flew into	;sls 02 mar 2008
---	flies	flies	;jw   11/14/91
042:043	flies	flies to_	;jap 9/8/01
---	float	float	;ab 30 nov 2005
---	flout	flout	;tb 22 aug 2006
1246	flout	flout to_disarm_	;tb 22 aug 2006
---	flown	flown	;jw   11/14/91
063:063	flown	flown back finish jail term	;sls  26 mar 2008
070	flown	flown metric tonnes	;ab 31 dec 2005
130	flown	flown spy missions	
042:043	flown	{ have | had } flown into	;ab 31 dec 2005
042:043	flown	was flown to_	;oy 08 mar 2006
154	flown	flown into	;ab 31 dec 2005
---	fly	fly	;oy 08 mar 2006
036	fly	is_to_ fly to_ TARGET for_ talk	;ms 17 jan 2008
036	fly	is_to_ fly to_	;ms 13 may 2008
074:0861	fly	fly troops join peacekeeping	;rlm 28 feb 2002
0333	fly	will_fly humanitarian_aid	;tb 30 jan 2007
036:036	fly	is_to_ fly for_ talk with	;ms 22 jan 2008
073	fly	TARGET fly for_ treatment in_ SOURCE	;bnl 05 may 2003
036:036	fly	will fly to_ TARGET for talk	;oy 07 jan 2007
073	fly	fly relief supplies	;ab 31 dec 2005
071	fly	fly in_ dollars to_	;sls 09 oct 2007
036	fly	will fly to_	;oy 09 mar 2006
---	fly	fly a_ ENTITYSKIP flag	;ab 31 dec 2005
073	fly	fly food	;ab 31 dec 2005
036	fly	fly to_	;sls 13 mar 2008
---	flyover	flyover	;tb 08 sep 2006
---	foil	foil	;ab 30 nov 2005
1246	foil	foil bid by_	;elh 19 may 2008
185	foil	ENTITYSKIP foil assassination attempt by SOURCE against	;oy 08 mar 2006
010	foil	said foil plot by_	;mj 23 jan 2006
---	foil	foil plot to_ kill	;ab 30 nov 2005
---	foil	foil plot	;ab 30 nov 2005
---	follow	follow	;oy 02 mar 2006
190	follow	follow firing by_ SOURCE on_	;elh 12 jun 2008
###	follow	follow_are_the_highlights_	;sls 22 aug 2007
###	follow	follow_are_the_main_events	;sls 10 sep 2007
012	follow	follow events with concern	;oy 02 mar 2006
###	follow	follow are_highlights_of	;sls 23 aug 2007
###	follow	follow_is_ the_ text_ of_	;sls 23 aug 2007
###	follow	follow_is_a_chronology	;sls 15 sep 2007
